text,congruent,letterColor,correctResponse,reactionTime,participant,group
blue,cong,blue,1,0.838167183,11,L1
green,incong,blue,1,1.985388674,11,L1
green,incong,red,1,1.508096238,11,L1
green,incong,blue,1,1.63319611,11,L1
blue,incong,green,1,1.115112851,11,L1
green,cong,green,1,0.843628039,11,L1
blue,incong,red,1,0.998350061,11,L1
red,cong,red,1,0.878261324,11,L1
blue,cong,blue,1,0.699560647,11,L1
red,incong,green,1,0.758826445,11,L1
red,cong,red,1,0.871403709,11,L1
blue,cong,blue,1,0.959831957,11,L1
red,incong,blue,1,1.511113997,11,L1
green,cong,green,1,0.699859435,11,L1
green,incong,red,1,1.205732584,11,L1
blue,incong,green,1,1.366861289,11,L1
green,incong,blue,1,1.492266319,11,L1
green,incong,red,1,1.743597906,11,L1
blue,cong,blue,1,1.176073353,11,L1
blue,cong,blue,1,0.7438119,11,L1
red,incong,green,1,1.055133647,11,L1
blue,incong,red,1,1.256568423,11,L1
green,cong,green,1,1.049736514,11,L1
green,cong,green,1,0.761763362,11,L1
red,incong,blue,1,1.452657085,11,L1
red,cong,red,1,1.791917054,11,L1
red,cong,red,1,0.551397521,11,L1
red,cong,red,1,0.549395331,11,L1
blue,cong,blue,1,0.683764113,11,L1
red,incong,green,0,0.816101545,11,L1
blue,incong,red,1,1.168791528,11,L1
blue,cong,blue,1,0.835900432,11,L1
red,incong,blue,1,1.200537246,11,L1
green,incong,blue,1,1.603436091,11,L1
red,cong,red,1,0.938837795,11,L1
green,cong,green,1,0.988899827,11,L1
blue,incong,green,1,0.737997823,11,L1
green,cong,green,1,0.595451628,11,L1
green,incong,red,1,0.9308811,11,L1
green,cong,green,1,0.81040635,11,L1
red,cong,red,1,0.700310154,11,L1
blue,cong,blue,1,0.655873255,11,L1
red,incong,blue,1,0.891640905,11,L1
blue,cong,blue,1,0.789825453,11,L1
red,cong,red,1,0.86084093,11,L1
blue,incong,red,1,0.883658219,11,L1
green,incong,red,0,0.628312939,11,L1
red,incong,green,1,1.13215854,11,L1
green,cong,green,1,0.699642928,11,L1
blue,incong,green,1,1.344185405,11,L1
green,incong,blue,1,1.096925819,11,L1
green,incong,red,1,1.030487132,12,L1
red,incong,green,1,0.496877057,12,L1
blue,cong,blue,1,0.616487321,12,L1
red,cong,red,1,0.863213166,12,L1
green,incong,blue,1,0.9359443,12,L1
green,cong,green,1,0.426558536,12,L1
blue,cong,blue,1,0.729608321,12,L1
green,cong,green,1,0.701840837,12,L1
red,incong,blue,1,0.908353569,12,L1
blue,incong,green,1,0.974300402,12,L1
red,cong,red,1,0.606528917,12,L1
blue,incong,red,1,0.8805477,12,L1
red,cong,red,1,0.749571452,12,L1
blue,cong,blue,1,0.706022882,12,L1
green,incong,red,1,1.367743638,12,L1
green,cong,green,1,0.778013214,12,L1
blue,incong,red,1,1.057921949,12,L1
green,cong,green,1,0.881949329,12,L1
green,incong,blue,1,0.788191823,12,L1
blue,cong,blue,1,0.750081679,12,L1
red,incong,green,1,0.697438663,12,L1
blue,incong,green,1,0.681472668,12,L1
red,cong,red,1,0.990924527,12,L1
red,incong,blue,1,0.670759522,12,L1
red,incong,blue,1,1.19719419,12,L1
green,cong,green,1,0.599730174,12,L1
red,cong,red,1,0.611332122,12,L1
blue,cong,blue,0,0.585094345,12,L1
green,cong,green,1,0.685426641,12,L1
blue,incong,red,1,1.030178229,12,L1
blue,cong,blue,0,0.498789733,12,L1
red,incong,green,1,1.053096362,12,L1
green,incong,red,1,1.603385725,12,L1
blue,incong,green,1,1.293778357,12,L1
red,cong,red,1,0.656434915,12,L1
green,incong,blue,1,0.90613331,12,L1
red,cong,red,1,1.07800907,12,L1
red,cong,red,1,0.611256483,12,L1
red,incong,green,1,0.786958871,12,L1
blue,incong,green,1,0.755035872,12,L1
red,incong,blue,1,0.989881681,12,L1
blue,cong,blue,1,0.540777349,12,L1
green,cong,green,1,0.671402955,12,L1
green,incong,red,1,1.285809399,12,L1
blue,incong,red,1,1.21996961,12,L1
green,cong,green,1,0.716407373,12,L1
green,incong,blue,1,0.994447754,12,L1
blue,cong,blue,1,0.578065534,12,L1
blue,cong,blue,1,0.619479237,12,L1
red,incong,green,1,0.740208187,12,L1
red,cong,red,1,0.687544207,12,L1
blue,cong,blue,1,1.011183649,12,L1
green,incong,red,1,1.307940863,12,L1
green,cong,green,1,1.506581399,12,L1
red,cong,red,1,1.017997797,12,L1
red,incong,blue,1,0.8939223,12,L1
blue,incong,red,1,0.826248592,12,L1
green,cong,green,1,0.676493959,12,L1
blue,incong,green,0,0.666724447,12,L1
green,incong,blue,1,0.720169432,12,L1
red,incong,green,1,0.887411565,13,L1
blue,cong,blue,1,0.606571691,13,L1
green,incong,blue,1,0.901542803,13,L1
blue,incong,red,1,0.878793,13,L1
green,cong,green,1,0.699436237,13,L1
red,cong,red,1,0.641520719,13,L1
red,cong,red,1,0.54680148,13,L1
red,incong,blue,1,0.649234303,13,L1
green,cong,green,1,0.7593195,13,L1
green,incong,red,1,1.16541747,13,L1
blue,cong,blue,1,0.659266369,13,L1
blue,incong,green,0,0.696399979,13,L1
red,cong,red,1,0.689565481,13,L1
blue,cong,blue,1,1.175266684,13,L1
blue,incong,green,1,1.449839942,13,L1
green,incong,blue,1,1.565057708,13,L1
red,incong,blue,1,0.715310176,13,L1
blue,incong,red,1,0.698893123,13,L1
blue,cong,blue,1,0.68220689,13,L1
green,incong,red,1,1.817971283,13,L1
green,cong,green,1,0.7319891,13,L1
red,cong,red,1,1.523012273,13,L1
green,cong,green,1,0.652998782,13,L1
red,incong,green,1,0.895560652,13,L1
green,cong,green,1,0.717302874,13,L1
red,incong,green,1,0.467705305,13,L1
red,cong,red,1,0.731686611,13,L1
blue,cong,blue,1,0.887637159,13,L1
green,incong,blue,1,1.001472352,13,L1
blue,incong,green,1,0.549486733,13,L1
blue,incong,red,1,0.623022098,13,L1
green,incong,red,1,1.087713,13,L1
blue,cong,blue,1,0.727655434,13,L1
green,cong,green,1,1.425686664,13,L1
red,cong,red,1,0.565757254,13,L1
red,incong,blue,1,0.787333093,13,L1
blue,incong,green,1,0.938798071,13,L1
blue,cong,blue,1,0.773215972,13,L1
green,incong,red,1,1.764331619,13,L1
red,incong,green,1,0.865617901,13,L1
green,cong,green,1,5.99811868,13,L1
blue,incong,red,1,0.87760877,13,L1
red,incong,blue,1,1.116305,13,L1
green,incong,blue,1,0.653102255,13,L1
blue,cong,blue,1,0.547338604,13,L1
red,cong,red,1,1.701435988,13,L1
green,cong,green,1,0.734026868,13,L1
red,cong,red,1,0.73221478,13,L1
blue,cong,blue,1,0.605219566,13,L1
green,cong,green,1,0.631960171,13,L1
blue,incong,red,1,0.794863701,13,L1
red,cong,red,1,1.323065906,13,L1
green,cong,green,1,0.678087569,13,L1
green,incong,red,0,0.756565455,13,L1
blue,cong,blue,1,0.462931744,13,L1
green,incong,blue,0,1.017369182,13,L1
blue,incong,green,1,0.713793393,13,L1
red,incong,blue,1,1.456570745,13,L1
red,incong,green,1,1.562555702,13,L1
red,cong,red,1,1.161351441,13,L1
red,incong,green,0,1.208153679,14,L1
green,incong,blue,1,1.040506942,14,L1
green,cong,green,1,0.920407898,14,L1
blue,incong,red,1,0.576769521,14,L1
blue,incong,green,0,1.325123364,14,L1
blue,cong,blue,1,0.917894474,14,L1
red,cong,red,1,1.037128405,14,L1
green,cong,green,1,0.872044641,14,L1
blue,cong,blue,1,0.758072974,14,L1
green,incong,red,1,1.29736356,14,L1
red,cong,red,1,0.74516413,14,L1
red,incong,blue,1,1.003557044,14,L1
red,cong,red,1,1.176025941,14,L1
blue,incong,red,1,0.710613203,14,L1
green,cong,green,1,0.51436598,14,L1
red,incong,green,1,1.472917953,14,L1
blue,cong,blue,1,1.247830664,14,L1
blue,incong,green,1,1.054685388,14,L1
red,incong,blue,1,1.089578324,14,L1
green,cong,green,1,1.127935994,14,L1
green,incong,red,1,1.739278111,14,L1
green,incong,blue,1,1.104334997,14,L1
red,cong,red,1,0.902720072,14,L1
blue,cong,blue,1,1.160601028,14,L1
blue,incong,green,1,0.788175772,14,L1
blue,cong,blue,1,0.792916778,14,L1
green,incong,blue,1,1.451997818,14,L1
blue,incong,red,1,1.420532422,14,L1
green,cong,green,1,1.146975171,14,L1
red,incong,green,1,0.69395477,14,L1
green,cong,green,1,0.828881528,14,L1
red,cong,red,1,1.982292947,14,L1
red,cong,red,1,0.842178748,14,L1
blue,cong,blue,1,0.777387335,14,L1
red,incong,blue,1,1.414318347,14,L1
green,incong,red,1,0.770968512,14,L1
green,cong,green,1,0.745624368,14,L1
green,incong,blue,1,1.037897956,14,L1
red,incong,green,1,0.875997913,14,L1
red,cong,red,1,0.641256323,14,L1
blue,cong,blue,1,0.617330398,14,L1
blue,incong,green,1,0.926410839,14,L1
red,incong,blue,1,1.031617965,14,L1
green,cong,green,1,0.897640862,14,L1
blue,incong,red,1,0.828487462,14,L1
green,incong,red,1,1.14306143,14,L1
red,cong,red,1,1.062286073,14,L1
blue,cong,blue,1,0.904348204,14,L1
blue,incong,red,1,1.10804069,14,L1
red,cong,red,1,0.825259241,14,L1
red,cong,red,1,0.985655411,14,L1
blue,cong,blue,1,0.712708446,14,L1
green,incong,blue,1,1.011643726,14,L1
green,incong,red,1,0.782980281,14,L1
red,incong,green,1,1.02868,14,L1
red,incong,blue,1,1.332029247,14,L1
blue,incong,green,1,1.486161698,14,L1
green,cong,green,0,1.095733849,14,L1
blue,cong,blue,0,0.934381681,14,L1
green,cong,green,1,1.23603503,14,L1
blue,cong,blue,1,1.690570574,15,L1
green,incong,red,1,1.534842082,15,L1
red,incong,green,1,1.449479582,15,L1
red,cong,red,1,1.393658729,15,L1
blue,cong,blue,1,1.000784036,15,L1
green,cong,green,1,0.942958793,15,L1
green,incong,blue,1,1.197513669,15,L1
blue,incong,green,1,1.534519291,15,L1
green,cong,green,1,0.993109469,15,L1
red,cong,red,1,1.398136211,15,L1
red,incong,blue,1,1.158894878,15,L1
blue,incong,red,1,1.634248726,15,L1
green,incong,red,1,1.244513629,15,L1
red,cong,red,1,1.283117338,15,L1
red,cong,red,1,0.544090167,15,L1
blue,incong,green,1,1.655334979,15,L1
green,cong,green,1,0.581036028,15,L1
blue,cong,blue,1,0.60468307,15,L1
blue,cong,blue,1,0.730319784,15,L1
green,incong,blue,1,0.928198141,15,L1
red,incong,blue,1,0.640920394,15,L1
green,cong,green,1,0.811635593,15,L1
red,incong,green,1,0.845440959,15,L1
blue,incong,red,1,0.673024821,15,L1
red,cong,red,1,0.78022739,15,L1
blue,incong,green,1,0.980179268,15,L1
red,incong,green,1,0.638696575,15,L1
red,cong,red,1,0.999714067,15,L1
blue,incong,red,1,1.157092494,15,L1
blue,cong,blue,1,1.129799324,15,L1
green,cong,green,1,1.559580835,15,L1
red,incong,blue,1,1.133923333,15,L1
green,incong,blue,1,0.96701388,15,L1
blue,cong,blue,1,0.996237458,15,L1
green,incong,red,1,1.145626461,15,L1
green,cong,green,1,1.02356236,15,L1
green,incong,red,0,1.100852524,15,L1
red,incong,blue,1,1.125899463,15,L1
blue,incong,green,1,0.812179812,15,L1
red,cong,red,1,0.882346522,15,L1
blue,cong,blue,1,1.298557542,15,L1
green,incong,blue,1,1.082987519,15,L1
green,cong,green,1,0.981407135,15,L1
blue,incong,red,1,1.052750916,15,L1
green,cong,green,1,0.992181429,15,L1
red,incong,green,1,1.10285576,15,L1
red,cong,red,1,1.179659817,15,L1
blue,cong,blue,1,1.266159608,15,L1
blue,cong,blue,1,0.862975628,15,L1
red,cong,red,1,0.937799636,15,L1
red,cong,red,1,4.105500418,15,L1
green,incong,red,1,0.982201934,15,L1
blue,incong,red,1,1.066507297,15,L1
green,cong,green,1,0.971374895,15,L1
red,incong,blue,1,1.164163272,15,L1
blue,cong,blue,1,0.614474056,15,L1
blue,incong,green,1,0.701286146,15,L1
green,incong,blue,1,1.109953803,15,L1
red,incong,green,1,1.193409195,15,L1
green,cong,green,1,0.469684492,15,L1
blue,incong,green,1,0.775540573,16,L1
red,cong,red,1,0.571462365,16,L1
green,incong,red,0,0.58718946,16,L1
red,incong,blue,1,0.56833638,16,L1
red,cong,red,1,0.825214339,16,L1
red,incong,green,1,0.612003696,16,L1
blue,cong,blue,1,0.601814704,16,L1
blue,incong,red,1,0.841159597,16,L1
green,cong,green,1,0.708062073,16,L1
green,incong,blue,1,0.837633783,16,L1
green,cong,green,1,0.899757413,16,L1
blue,cong,blue,1,0.434381006,16,L1
green,cong,green,1,0.443223021,16,L1
blue,incong,red,1,0.371885178,16,L1
red,cong,red,1,0.632857615,16,L1
blue,cong,blue,1,0.574119342,16,L1
green,cong,green,1,0.542455076,16,L1
red,incong,green,1,1.269986901,16,L1
blue,cong,blue,1,0.440689936,16,L1
blue,incong,green,1,0.741331896,16,L1
red,cong,red,1,0.495850063,16,L1
green,incong,blue,1,0.901702325,16,L1
red,incong,blue,1,0.783523107,16,L1
green,incong,red,1,0.923463258,16,L1
green,cong,green,1,0.582931138,16,L1
red,cong,red,1,0.940390416,16,L1
red,incong,blue,1,0.800815983,16,L1
green,cong,green,1,0.985973487,16,L1
blue,cong,blue,1,0.840100468,16,L1
green,incong,red,1,0.871267945,16,L1
red,incong,green,1,0.93355793,16,L1
blue,cong,blue,1,0.599939399,16,L1
blue,incong,red,1,1.010365352,16,L1
red,cong,red,1,0.682282783,16,L1
blue,incong,green,1,0.834501467,16,L1
green,incong,blue,1,1.090229578,16,L1
blue,cong,blue,1,0.785149499,16,L1
green,cong,green,1,0.80938642,16,L1
blue,incong,green,0,0.431392112,16,L1
green,incong,red,1,0.948118467,16,L1
green,cong,green,1,0.745448519,16,L1
blue,incong,red,1,1.006098734,16,L1
red,incong,green,1,0.992941581,16,L1
red,incong,blue,1,0.430299146,16,L1
red,cong,red,1,0.706336592,16,L1
red,cong,red,1,0.638663302,16,L1
green,incong,blue,1,0.741366808,16,L1
blue,cong,blue,1,0.598872331,16,L1
red,incong,green,1,0.584044558,16,L1
red,cong,red,1,0.566868107,16,L1
green,incong,red,1,0.83195577,16,L1
red,incong,blue,1,0.612972603,16,L1
green,incong,blue,1,0.389851648,16,L1
blue,incong,red,1,0.742034604,16,L1
red,cong,red,0,0.425072836,16,L1
green,cong,green,1,0.665898686,16,L1
blue,incong,green,1,0.870492045,16,L1
green,cong,green,1,0.983841892,16,L1
blue,cong,blue,1,0.633096257,16,L1
blue,cong,blue,1,0.777007613,16,L1
red,incong,green,0,0.826568931,17,L1
red,incong,blue,1,0.867114937,17,L1
red,cong,red,1,1.191474973,17,L1
green,cong,green,1,1.069659536,17,L1
green,incong,blue,1,1.136026736,17,L1
blue,incong,red,1,0.8193353,17,L1
blue,cong,blue,1,1.393572507,17,L1
red,cong,red,1,0.785727768,17,L1
blue,incong,green,1,1.264004617,17,L1
green,cong,green,1,1.070355207,17,L1
green,incong,red,1,0.762516181,17,L1
blue,cong,blue,1,1.419306101,17,L1
blue,incong,green,1,1.235892332,17,L1
red,cong,red,1,1.077777798,17,L1
red,incong,green,0,1.40762127,17,L1
red,cong,red,1,1.032519176,17,L1
blue,cong,blue,1,1.190827476,17,L1
red,incong,blue,1,1.305962434,17,L1
blue,incong,red,1,1.024179104,17,L1
blue,cong,blue,1,1.04939561,17,L1
green,cong,green,1,0.666746183,17,L1
green,incong,blue,1,2.156148308,17,L1
green,incong,red,1,1.131898285,17,L1
green,cong,green,1,1.223239131,17,L1
red,cong,red,1,1.209413709,17,L1
green,cong,green,1,1.299807642,17,L1
red,incong,green,1,5.109502166,17,L1
red,incong,blue,1,0.977309917,17,L1
blue,incong,red,1,0.796485362,17,L1
green,cong,green,1,1.248032813,17,L1
green,incong,blue,1,1.158239082,17,L1
blue,cong,blue,1,1.00100554,17,L1
green,incong,red,1,1.253527375,17,L1
blue,cong,blue,1,1.218021408,17,L1
red,cong,red,1,1.303390215,17,L1
blue,incong,green,1,5.180309923,17,L1
red,cong,red,1,0.884530791,17,L1
green,cong,green,1,0.609327903,17,L1
blue,cong,blue,1,0.842442998,17,L1
green,incong,red,1,1.416213078,17,L1
red,incong,green,1,1.09885557,17,L1
red,cong,red,1,1.021529267,17,L1
blue,incong,green,1,0.862414563,17,L1
red,incong,blue,1,0.68036364,17,L1
blue,incong,red,1,0.649003784,17,L1
green,cong,green,1,0.833183963,17,L1
green,incong,blue,1,1.004862471,17,L1
blue,cong,blue,1,0.795479777,17,L1
blue,cong,blue,1,0.484774115,17,L1
green,cong,green,1,0.74771312,17,L1
red,cong,red,1,0.545993757,17,L1
green,cong,green,1,0.932831697,17,L1
red,incong,green,1,0.470422051,17,L1
red,cong,red,1,0.975915427,17,L1
green,incong,blue,1,1.137159459,17,L1
blue,cong,blue,1,0.77264476,17,L1
green,incong,red,1,0.865092834,17,L1
blue,incong,red,1,0.719893062,17,L1
red,incong,blue,1,0.597145443,17,L1
blue,incong,green,1,0.989724323,17,L1
green,incong,red,1,0.856942193,18,L1
green,cong,green,1,0.633423696,18,L1
green,incong,blue,1,0.549337659,18,L1
red,cong,red,1,0.656730707,18,L1
blue,cong,blue,1,0.730324077,18,L1
red,incong,blue,1,0.488141927,18,L1
blue,cong,blue,1,0.607581779,18,L1
green,cong,green,1,0.827803397,18,L1
red,incong,green,1,0.51793549,18,L1
red,cong,red,1,0.558952255,18,L1
blue,incong,red,1,0.516144287,18,L1
blue,incong,green,1,0.69159054,18,L1
green,incong,blue,1,0.430354123,18,L1
red,cong,red,1,1.130818887,18,L1
blue,cong,blue,1,0.704840749,18,L1
red,incong,green,1,0.817335499,18,L1
blue,incong,red,1,0.774423193,18,L1
red,cong,red,1,0.670147024,18,L1
red,incong,blue,1,0.797663827,18,L1
green,incong,red,1,0.82149713,18,L1
green,cong,green,1,1.024759161,18,L1
blue,incong,green,1,0.579832432,18,L1
green,cong,green,1,0.491005027,18,L1
blue,cong,blue,1,0.558966567,18,L1
blue,cong,blue,1,0.55841998,18,L1
green,incong,red,1,0.531462878,18,L1
red,incong,green,1,0.64962026,18,L1
red,cong,red,1,0.56787426,18,L1
blue,incong,green,1,0.886925863,18,L1
red,cong,red,1,0.70989367,18,L1
green,cong,green,1,0.772026364,18,L1
red,incong,blue,1,0.444844833,18,L1
blue,cong,blue,1,1.198445704,18,L1
blue,incong,red,1,0.894550818,18,L1
green,cong,green,1,0.900634045,18,L1
green,incong,blue,1,1.350805662,18,L1
red,incong,blue,1,0.683777329,18,L1
red,incong,green,1,0.920171722,18,L1
green,incong,blue,1,1.228467921,18,L1
green,cong,green,0,0.583468357,18,L1
blue,cong,blue,1,1.57914517,18,L1
blue,incong,red,1,0.713049743,18,L1
red,cong,red,0,1.331795403,18,L1
green,incong,red,1,0.597210532,18,L1
red,cong,red,1,0.497990707,18,L1
green,cong,green,1,0.765954075,18,L1
blue,incong,green,1,0.790445724,18,L1
blue,cong,blue,1,0.77536451,18,L1
red,cong,red,1,0.784865118,18,L1
green,cong,green,1,0.666098027,18,L1
blue,incong,red,1,0.588230152,18,L1
blue,incong,green,1,1.227354927,18,L1
red,cong,red,1,0.840241382,18,L1
blue,cong,blue,1,0.654244416,18,L1
red,incong,green,1,1.101098371,18,L1
blue,cong,blue,1,0.790970148,18,L1
green,cong,green,1,0.810112695,18,L1
red,incong,blue,1,0.864515505,18,L1
green,incong,red,1,0.65408524,18,L1
green,incong,blue,1,1.30887119,18,L1
green,cong,green,1,2.014338155,19,L1
green,incong,red,1,1.746149805,19,L1
blue,cong,blue,1,1.980714232,19,L1
red,incong,blue,1,1.601203801,19,L1
red,cong,red,1,1.11524029,19,L1
blue,incong,red,1,1.399178721,19,L1
blue,cong,blue,1,1.508420998,19,L1
red,cong,red,1,1.093532978,19,L1
green,incong,blue,1,1.348607845,19,L1
green,cong,green,1,1.588671166,19,L1
red,incong,green,1,1.36480924,19,L1
blue,incong,green,1,1.551201029,19,L1
blue,cong,blue,1,1.924345227,19,L1
red,cong,red,1,1.415336612,19,L1
green,cong,green,1,0.774576455,19,L1
red,incong,green,1,0.797435827,19,L1
green,cong,green,1,0.94443459,19,L1
blue,incong,green,1,1.282760195,19,L1
red,cong,red,1,1.025392824,19,L1
blue,cong,blue,1,0.884769965,19,L1
green,incong,red,1,1.564462426,19,L1
blue,incong,red,1,0.885159256,19,L1
red,incong,blue,1,1.535449992,19,L1
green,incong,blue,1,0.949382701,19,L1
green,incong,red,1,1.363221552,19,L1
green,incong,blue,1,1.848883797,19,L1
red,cong,red,1,1.010418726,19,L1
red,incong,blue,1,0.974145743,19,L1
red,incong,green,1,0.869073904,19,L1
blue,incong,green,1,0.936224136,19,L1
green,cong,green,1,1.025035528,19,L1
blue,cong,blue,1,0.73117376,19,L1
blue,incong,red,1,0.940817129,19,L1
blue,cong,blue,1,1.5207711,19,L1
green,cong,green,1,1.111904117,19,L1
red,cong,red,1,1.590433685,19,L1
red,incong,blue,1,1.266404991,19,L1
green,cong,green,1,1.00738821,19,L1
blue,cong,blue,1,1.34509438,19,L1
green,cong,green,1,1.662257417,19,L1
blue,incong,green,1,1.222149249,19,L1
red,cong,red,1,1.950389801,19,L1
green,incong,red,1,1.38384744,19,L1
green,incong,blue,1,1.483360473,19,L1
blue,incong,red,1,2.039629431,19,L1
red,cong,red,1,1.347147683,19,L1
blue,cong,blue,1,1.304210326,19,L1
red,incong,green,1,1.529046072,19,L1
green,incong,red,1,2.301401025,19,L1
blue,incong,green,1,2.393484002,19,L1
blue,cong,blue,1,0.853952649,19,L1
red,incong,blue,1,1.058934261,19,L1
blue,incong,red,1,1.465897308,19,L1
green,cong,green,1,1.251607607,19,L1
red,cong,red,1,1.173798645,19,L1
green,incong,blue,1,1.248148741,19,L1
red,incong,green,1,1.287351497,19,L1
green,cong,green,1,1.025060366,19,L1
blue,cong,blue,1,1.199716342,19,L1
red,cong,red,1,1.084080454,19,L1
blue,incong,red,1,2.024174252,20,L1
red,cong,red,1,0.546839904,20,L1
green,cong,green,1,1.507034956,20,L1
blue,cong,blue,1,1.579651136,20,L1
green,cong,green,1,1.223028566,20,L1
red,incong,green,1,0.781031353,20,L1
blue,cong,blue,1,1.027378058,20,L1
green,incong,blue,1,1.99536791,20,L1
red,incong,blue,1,1.845875122,20,L1
green,incong,red,1,1.058489339,20,L1
blue,incong,green,1,1.219080393,20,L1
red,cong,red,1,1.14065343,20,L1
green,incong,blue,1,1.981724299,20,L1
red,cong,red,1,1.230995361,20,L1
blue,incong,green,0,1.080312374,20,L1
green,incong,red,1,1.312596652,20,L1
blue,cong,blue,1,0.917358282,20,L1
blue,incong,red,1,1.46351588,20,L1
blue,cong,blue,1,2.249352281,20,L1
red,cong,red,1,1.026254206,20,L1
red,incong,blue,1,1.17940791,20,L1
green,cong,green,1,0.676638323,20,L1
red,incong,green,1,0.946479081,20,L1
green,cong,green,1,0.682263636,20,L1
green,incong,blue,1,0.771346627,20,L1
blue,incong,red,1,1.265320779,20,L1
blue,cong,blue,1,1.137970739,20,L1
green,cong,green,1,0.76120294,20,L1
red,incong,green,1,0.94723036,20,L1
green,incong,red,1,1.133935138,20,L1
blue,incong,green,1,0.966985308,20,L1
red,cong,red,1,1.03023624,20,L1
green,cong,green,1,1.176268096,20,L1
blue,cong,blue,1,0.93325939,20,L1
red,cong,red,1,0.888629894,20,L1
red,incong,blue,1,1.354948902,20,L1
blue,incong,red,1,1.836862862,20,L1
red,incong,blue,1,1.422718569,20,L1
green,incong,red,0,1.074809941,20,L1
green,cong,green,1,1.053453589,20,L1
red,incong,green,1,0.876110727,20,L1
green,cong,green,1,0.406922799,20,L1
blue,cong,blue,1,1.483320951,20,L1
blue,incong,green,1,0.875575433,20,L1
red,cong,red,1,0.915741278,20,L1
blue,cong,blue,1,0.783558993,20,L1
red,cong,red,1,1.001810649,20,L1
green,incong,blue,0,1.787704166,20,L1
blue,cong,blue,1,0.889915522,20,L1
red,cong,red,1,0.820473574,20,L1
green,cong,green,1,0.887444358,20,L1
green,incong,blue,1,1.000622387,20,L1
blue,incong,green,1,1.481687913,20,L1
red,incong,blue,1,1.163265391,20,L1
red,incong,green,1,1.072197751,20,L1
green,incong,red,1,0.657484676,20,L1
blue,incong,red,1,1.620521754,20,L1
green,cong,green,1,1.431494556,20,L1
blue,cong,blue,1,0.770072244,20,L1
red,cong,red,1,0.698219993,20,L1
blue,cong,blue,0,1.312064256,21,L2
blue,incong,green,1,1.323651523,21,L2
green,cong,green,1,0.928627888,21,L2
red,cong,red,1,0.552592281,21,L2
red,incong,green,1,0.684061117,21,L2
red,cong,red,1,0.830844201,21,L2
